time,altitude,distance,grade,heartrate,cadence,velocity,lat,long,power
1578,5,12.9654,1.2,148,89,8.7,44.410586,8.884527,220.9229616
1579,5,12.9741,1.2,148,89,8.7,44.410609,8.884424,220.9229616
1580,5.2,12.9825,0.6,147,88,8.6,44.410633,8.884321,170.5045786
1581,5.2,12.9911,1.2,147,88,8.6,44.410658,8.884219,216.0551672
1582,5.2,12.9996,1.2,146,87,8.6,44.410681,8.884118,216.0551672
1583,5.4,13.0079,1.8,146,87,8.5,44.410704,8.884017,256.2783873
1584,5.6,13.0161,1.8,146,85,8.4,44.410727,8.883918,251.0414634
1585,5.8,13.0243,1.2,146,85,8.4,44.41075,8.883819,206.5606524
1586,5.8,13.0323,0.6,146,84,8.2,44.410772,8.883721,153.9493731
1587,5.8,13.0405,1.2,146,84,8.2,44.410795,8.883624,197.3813296
1588,5.8,13.0486,1.9,146,83,8.1,44.410816,8.883526,242.947132
1589,6.2,13.0565,1.9,146,82,8.1,44.410837,8.88343,242.947132
1590,6.4,13.0642,0,147,81,8,44.410859,8.883336,103.75904
1591,6.4,13.072,-2.6,147,80,7.9,44.410882,8.883243,0
1592,5.8,13.0797,-3.3,147,79,7.8,44.410906,8.883152,0
1593,5.4,13.0872,-2.7,147,78,7.7,44.410929,8.883062,0
1594,5.4,13.0947,0,147,77,7.6,44.41095,8.882973,91.146496
1595,5.6,13.1019,1.4,147,76,7.5,44.410971,8.882886,180.867315
1596,5.8,13.1086,0,147,72,7.3,44.410988,8.8828,82.439119
1597,5.8,13.1159,-1.4,147,73,7.2,44.411008,8.882716,0
1598,5.4,13.1228,-0.7,148,73,7.1,44.411032,8.882633,33.09872458
1599,5.2,13.13,0.7,148,73,7.1,44.411054,8.882548,120.8568345
1600,5.6,13.1371,3.6,149,72,7,44.411073,8.882464,296.6822229
1601,6,13.144,5.1,150,71,7.1,44.411092,8.882382,396.2353664
1602,6.4,13.1508,4.4,150,70,7,44.411111,8.882301,345.9994939
1603,6.6,13.1576,3.7,151,70,7,44.411132,8.882222,302.8494717
1604,6.8,13.1644,3.7,152,70,6.9,44.411152,8.882141,297.0208517
1605,7,13.1713,4.4,154,70,6.8,44.411171,8.88206,333.1741541
1606,7.4,13.1781,4.4,155,70,6.8,44.411189,8.881978,333.1741541
1607,7.8,13.185,4.4,156,71,6.8,44.411209,8.881896,333.1741541
1608,8,13.1918,4.4,156,71,6.8,44.411228,8.881814,333.1741541
1609,8.2,13.1986,3.7,158,70,6.8,44.411249,8.881735,291.2569897
1610,8.6,13.2054,4.4,159,70,6.8,44.411269,8.881654,333.1741541
1611,8.8,13.2121,4.3,160,70,6.8,44.411291,8.881575,327.1882688
1612,9.2,13.2193,4.3,161,72,6.9,44.411311,8.881496,333.480532
1613,9.4,13.2263,4.3,162,73,6.9,44.411331,8.881415,333.480532
1614,9.8,13.2331,3.6,163,71,6.9,44.411352,8.881337,290.9417065
1615,10,13.24,4.4,164,72,6.9,44.411374,8.881261,339.554445
1616,10.2,13.2469,2.9,164,72,7,44.411395,8.881182,253.4933309
1617,10.6,13.2538,2.2,165,71,6.9,44.411413,8.881101,205.771025
1618,10.6,13.2607,2.2,165,71,6.9,44.411432,8.881022,205.771025
1619,10.6,13.2677,2.1,165,72,6.9,44.411452,8.880941,199.6836562
1620,10.8,13.2748,2.1,166,73,7,44.411473,8.880861,204.1015922
1621,11.2,13.2818,2.1,166,72,7,44.411496,8.880777,204.1015922
1622,11.2,13.2889,1.4,165,73,7,44.411516,8.880692,160.862044
1623,11.2,13.2959,0,166,73,7,44.411535,8.880609,74.34826
1624,11.2,13.3032,-0.7,166,74,7.1,44.411557,8.880525,33.09872458
1625,11.2,13.3106,0,166,75,7.2,44.411579,8.880439,79.674912
1626,11,13.318,0,165,76,7.2,44.411601,8.880348,79.674912
1627,11.2,13.3254,0,165,77,7.3,44.411623,8.880259,82.439119
1628,11.2,13.333,0.7,165,77,7.4,44.411645,8.880168,131.0044153
1629,11.2,13.3405,0,165,77,7.5,44.411667,8.880076,88.173975
1630,11.2,13.348,0,166,77,7.5,44.41169,8.879984,88.173975
1631,11.2,13.3555,0,165,78,7.5,44.411712,8.879896,88.173975
1632,11.2,13.3631,0.7,165,78,7.5,44.411735,8.879809,134.5245703
1633,11.2,13.3708,0.6,165,79,7.6,44.411759,8.879719,131.4056248
1634,11.4,13.3786,1.9,166,80,7.6,44.411783,8.879629,218.6103755
1635,11.4,13.3865,4.5,166,81,7.7,44.411809,8.879537,399.7839045
1636,11.8,13.3941,4.5,165,80,7.7,44.411835,8.879446,399.7839045
1637,12.6,13.4018,3.9,166,79,7.7,44.41186,8.879355,359.1072661
1638,12.8,13.4095,2,165,79,7.7,44.411884,8.879264,230.1253922
1639,12.6,13.4171,-1.3,165,78,7.7,44.411907,8.879175,5.817665984
1640,12.4,13.4247,-2.6,166,78,7.6,44.411931,8.879086,0
1641,12.2,13.4324,-2.6,166,78,7.7,44.411955,8.878995,0
1642,12,13.44,-2.6,165,79,7.6,44.411978,8.878905,0
1643,11.8,13.4479,-2.6,165,79,7.7,44.412002,8.878814,0
1644,11.6,13.4556,-1.9,165,80,7.7,44.412024,8.878722,0
1645,11.4,13.4637,-1.9,166,82,7.8,44.412047,8.878628,0
1646,11.4,13.4717,-1.9,165,83,7.9,44.412072,8.878533,0
1647,11.2,13.4797,-1.2,165,83,7.9,44.412097,8.878439,16.80116183
1648,11,13.4878,-0.6,166,82,8,44.412122,8.878346,61.38019598
1649,11,13.4959,0.6,165,82,8.1,44.412147,8.878251,150.0052267
1650,11.2,13.5039,1.9,165,83,8,44.412171,8.878158,237.9315447
1651,11.4,13.512,1.9,165,83,8.1,44.412196,8.878063,242.947132
1652,11.6,13.5201,0.6,165,83,8.1,44.41222,8.877969,150.0052267
1653,11.6,13.5281,0,165,83,8.1,44.412244,8.877873,107.097471
1654,11.4,13.5362,-0.6,164,84,8.1,44.412268,8.877778,64.18889143
1655,11.4,13.5446,0,165,84,8.1,44.412292,8.877681,107.097471
1656,11.4,13.553,1.2,164,85,8.2,44.412316,8.877583,197.3813296
1657,11.6,13.5612,1.2,164,86,8.2,44.412342,8.877485,197.3813296
1658,11.8,13.5697,0.6,164,86,8.3,44.412369,8.877387,157.9704455
1659,11.8,13.578,0.6,164,86,8.4,44.412395,8.877288,162.0693799
1660,11.6,13.5862,0,163,85,8.3,44.41242,8.877188,114.003239
1661,11.8,13.5945,0,163,85,8.3,44.412447,8.877091,114.003239
1662,11.8,13.6027,2.4,162,85,8.3,44.412472,8.876992,289.8195386
1663,11.8,13.6109,1.8,162,84,8.2,44.412498,8.876895,240.8030737
1664,12.4,13.619,0.6,161,83,8.2,44.412523,8.876799,153.9493731
1665,12.4,13.627,0,160,83,8.2,44.412547,8.876703,110.511892
1666,12,13.635,-1.9,160,83,8.1,44.41257,8.876608,0
1667,11.8,13.6431,-1.2,160,83,8.1,44.412591,8.876511,21.28412169
1668,11.8,13.651,1.2,160,83,8,44.412614,8.876417,188.5097109
1669,12,13.6591,2.5,159,82,8,44.412638,8.876321,280.2768247
1670,12.4,13.6671,2.5,159,82,8,44.412661,8.876226,280.2768247
1671,12.6,13.6752,1.8,159,83,8,44.412683,8.876129,230.872388
1672,12.6,13.6834,0,158,83,8.1,44.412704,8.876031,107.097471
1673,12.6,13.6916,-0.6,158,85,8.1,44.412724,8.875932,64.18889143
1674,12.4,13.7,-0.6,158,85,8.2,44.412743,8.875832,67.07357688
1675,12.4,13.7084,-0.6,157,86,8.3,44.412763,8.875731,70.03518832
1676,12.4,13.7169,0,157,87,8.3,44.412782,8.875628,114.003239
1677,12.4,13.7253,-0.6,157,87,8.4,44.412799,8.875525,73.07466177
1678,12.4,13.7339,-0.6,157,88,8.5,44.412817,8.875422,76.19293322
1679,12.2,13.7426,0,157,88,8.5,44.412834,8.875318,121.220455
1680,12.2,13.7511,1.2,156,88,8.5,44.41285,8.875213,211.2680428
1681,12.4,13.7598,2.9,156,88,8.6,44.412865,8.875109,345.0407116
1682,12.8,13.7683,4.1,156,88,8.6,44.412879,8.875003,435.9770127
1683,13.2,13.7766,3.6,155,87,8.5,44.412891,8.874899,391.19741
1684,13.6,13.7851,2.4,155,87,8.5,44.412903,8.874795,301.273292
1685,13.6,13.7934,0,155,86,8.5,44.412913,8.874691,121.220455
1686,13.6,13.8017,-2.4,155,86,8.4,44.412921,8.874588,0
1687,13.2,13.81,-3.6,154,86,8.3,44.412929,8.874485,0
1688,12.8,13.8185,-4.2,154,86,8.4,44.412939,8.874381,0
1689,12.4,13.8269,-3.5,153,87,8.4,44.412949,8.874276,0
1690,12.2,13.8353,-2.3,153,87,8.4,44.412957,8.874171,0
1691,12,13.844,-1.7,152,88,8.5,44.412965,8.874064,0
1692,12,13.8526,-1.2,152,89,8.5,44.412972,8.873956,31.16940943
1693,11.8,13.8614,0,152,89,8.6,44.41298,8.873848,124.948196
1694,11.8,13.87,0.6,152,89,8.6,44.412989,8.87374,170.5045786
1695,12,13.8786,1.2,152,89,8.7,44.412996,8.873632,220.9229616
1696,12.2,13.8871,0.6,151,88,8.6,44.413003,8.873525,170.5045786
1697,12.2,13.8957,-0.6,151,88,8.6,44.413011,8.873418,79.39093867
1698,12,13.9041,-1.2,150,88,8.5,44.413018,8.873312,31.16940943
1699,11.8,13.9127,-2.3,149,87,8.5,44.413025,8.873205,0
1700,11.8,13.9212,-1.7,148,88,8.5,44.413034,8.873099,0
1701,11.4,13.9298,-1.8,148,88,8.5,44.413042,8.872992,0
1702,11.4,13.9384,-1.7,147,88,8.5,44.413051,8.872885,0
1703,11.2,13.9469,-1.7,147,89,8.6,44.41306,8.872777,0
1704,11.2,13.9556,-2.3,146,90,8.6,44.413069,8.872669,0
1705,10.8,13.9647,-2.2,145,91,8.7,44.41308,8.872559,0
1706,10.6,13.9736,-2.8,144,92,8.8,44.41309,8.872448,0
1707,10.4,13.9825,-2.2,143,92,8.8,44.4131,8.872336,0
1708,10.2,13.9916,-1.6,142,94,8.9,44.413113,8.872222,10.90709476
1709,10,14.0009,-1.1,141,94,9.1,44.413127,8.872106,56.44117208
1710,10,14.0101,-1.1,141,96,9.1,44.413141,8.871992,56.44117208
1711,10,14.0196,-1,140,97,9.2,44.413156,8.871875,67.8174335
1712,9.8,14.0294,-1.5,139,100,9.4,44.413173,8.871757,33.27498341
1713,9.6,14.0392,-2.5,139,100,9.5,44.413192,8.871637,0
1714,9.4,14.0493,-2,138,92,9.7,44.413212,8.871515,0.229653847
1715,9,14.0595,-1,138,94,9.9,44.413235,8.871391,93.68637462
1716,9,14.0697,-0.5,137,94,10,44.413257,8.871266,141.8879986
1717,9.2,14.0799,-0.5,138,95,10.1,44.41328,8.871141,146.4826216
1718,9.2,14.0903,-1.9,138,95,10.2,44.413304,8.871016,25.11930806
1719,8.8,14.1005,-3.8,137,95,10.2,44.413331,8.87089,0
1720,8.2,14.111,-4.7,137,96,10.3,44.41336,8.870765,0
1721,7.6,14.1217,-4.2,137,98,10.4,44.41339,8.870639,0
1722,7.2,14.1325,-3.7,137,99,10.5,44.413421,8.870512,0
1723,7,14.1434,-3.3,137,99,10.6,44.413452,8.870384,0
1724,6.6,14.1538,-3.3,136,99,10.7,44.413483,8.870256,0
1725,6.2,14.1644,-3.8,136,99,10.7,44.413514,8.870129,0
1726,5.8,14.1751,-3.3,136,18,10.7,44.413549,8.870006,0
1727,5.4,14.1857,-2.8,134,97,10.6,44.413582,8.869882,0
1728,5.2,14.1961,-2.9,133,97,10.5,44.413615,8.869757,0
1729,5,14.2066,-1.9,132,97,10.6,44.413647,8.869633,39.89921897
1730,4.6,14.217,-1.5,132,97,10.5,44.413681,8.86951,73.12516945
1731,4.6,14.2272,-1,130,96,10.4,44.413714,8.869387,114.9306097
1732,4.6,14.2372,-0.5,129,95,10.3,44.413746,8.869267,155.9569336
1733,4.6,14.2472,-1,128,92,10.2,44.413778,8.869149,106.1469137
1734,4.4,14.2569,-1,128,91,10.1,44.413808,8.869031,101.8990027
1735,4.2,14.2666,-0.5,127,89,9.9,44.413836,8.868915,137.3871497
1736,4.2,14.276,0,127,88,9.8,44.413865,8.868803,176.241044
1737,4.4,14.285,-0.6,127,85,9.6,44.413892,8.868693,115.9622832
1738,4.4,14.294,-1.1,127,83,9.4,44.413919,8.868585,66.46492407
1739,4,14.3028,-2.9,128,82,9.2,44.413945,8.868481,0
1740,3.8,14.3114,-2.9,128,80,9,44.413971,8.868378,0
1741,3.4,14.3199,-1.2,128,79,8.8,44.413999,8.868277,39.41730624
1742,3.4,14.3285,0.6,129,79,8.7,44.414025,8.868177,174.842715
1743,3.6,14.337,2.4,131,79,8.6,44.414048,8.868074,307.1193016
1744,4,14.3456,1.8,132,88,8.6,44.41407,8.867969,261.5950451
1745,4.2,14.3539,1.2,132,87,8.5,44.414093,8.867867,211.2680428
1746,4,14.3622,-0.6,132,86,8.5,44.414118,8.867768,76.19293322
1747,4,14.3704,-2.5,132,84,8.4,44.414144,8.867672,0
1748,3.8,14.3785,-2.5,131,83,8.3,44.414167,8.867576,0
1749,3.4,14.3865,-3.1,130,83,8.2,44.414189,8.867475,0
1750,3.2,14.3947,-1.8,129,84,8.2,44.414214,8.867376,0
1751,3,14.403,-1.2,128,78,8.2,44.414239,8.867277,23.63911863
1752,3.2,14.4117,-1.7,127,78,8.3,44.414262,8.867176,0
1753,3,14.4205,-1.7,126,78,8.4,44.414284,8.867073,0
1754,2.6,14.4295,-3.8,126,0,8.6,44.414304,8.866967,0
1755,2.4,14.4389,-4.8,125,0,8.8,44.414323,8.866856,0
1756,1.8,14.4484,-5.1,125,0,9.1,44.414341,8.866742,0
1757,1.2,14.4582,-5.5,124,0,9.3,44.41436,8.866625,0
1758,0.6,14.4685,-4.8,123,0,9.6,44.41438,8.866503,0
1759,0.2,14.479,-4.2,122,0,9.9,44.414404,8.866381,0
1760,-0.2,14.4898,-3.7,121,0,10.2,44.414435,8.86626,0
1761,-0.6,14.5008,-3.3,120,0,10.5,44.41447,8.866142,0
1762,-1,14.5115,-2.4,120,112,10.7,44.414506,8.866022,0
1763,-1.2,14.5218,-1,120,111,10.7,44.41454,8.865901,128.8398787
1764,-1.2,14.5314,1.1,121,102,10.5,44.414602,8.865861,314.1366015
1765,-1,14.5403,3,123,93,10.1,44.414721,8.865879,458.4544365
1766,-0.6,14.5482,5.3,124,87,9.5,44.414803,8.865851,606.1198229
1767,-0.2,14.5553,6.1,125,80,8.8,44.414869,8.865813,605.6619026
1768,0.4,14.5614,7.8,126,71,7.9,44.414927,8.86577,642.8235895
1769,0.6,14.5667,7.9,127,62,7.1,44.414972,8.865729,570.5964431
1770,1.2,14.5714,6.7,127,54,6.2,44.41501,8.865695,421.4915834
1771,1.4,14.5756,7.6,126,46,5.5,44.415044,8.865662,410.203504
1772,1.6,14.5792,5.8,125,46,4.8,44.415075,8.865635,276.8151569
1773,1.8,14.5825,5,123,38,4.2,44.415105,8.865619,0
1774,2,14.5853,5.9,122,38,3.7,44.415131,8.865611,0
1775,2,14.5877,14.5,121,38,3.3,44.415151,8.865606,0
1776,2.2,14.5894,17.4,120,0,2.8,44.415168,8.865603,0
1777,2.4,14.5894,17.9,120,0,2,44.415181,8.865601,0
1778,2.8,14.5894,13.7,119,0,1.4,44.415189,8.865602,0
1779,3,14.5894,10.5,119,0,0.8,44.415194,8.865605,0
1780,3,14.5894,9.9,120,0,0.3,44.415197,8.865607,0
1781,3.2,14.5894,8.5,106,0,0,44.415279,8.86561,0
1782,3.2,14.5903,4.3,108,34,0,44.4153,8.865597,0
1783,3.4,14.5942,2.8,109,34,0.1,44.415328,8.865582,0
1784,3.4,14.5986,3.1,112,45,0.1,44.415361,8.865558,3.027411166
1785,3.6,14.6035,1.9,113,52,0.2,44.41539,8.865518,3.939164618
1786,3.8,14.6095,1.7,115,61,0.2,44.415411,8.865462,3.586196692
1787,3.8,14.6157,1.6,117,68,0.2,44.415425,8.865397,3.40969812
1788,3.8,14.6224,0.8,119,74,5.6,44.415432,8.865323,83.55224407
1789,4,14.6291,0.7,120,76,6.1,44.415428,8.865243,91.22055517
1790,4,14.6361,0.7,122,78,6.5,44.41542,8.865159,102.3354109
1791,4,14.6434,0,123,80,6.8,44.415415,8.865073,69.284384
1792,4,14.6509,0.7,124,84,7,44.41541,8.864984,117.6088156
1793,4,14.6582,0.7,126,84,7.2,44.415404,8.864891,124.1714835
1794,4.2,14.6658,1.3,127,85,7.3,44.415403,8.864798,166.2175073
1795,4.2,14.6734,1.3,128,86,7.5,44.415405,8.864703,174.2476616
1796,4.4,14.6812,0.6,130,88,7.6,44.415409,8.864605,131.4056248
1797,4.4,14.689,0.6,130,88,7.6,44.415415,8.864507,131.4056248
1798,4.4,14.6967,0,132,89,7.7,44.415424,8.86441,94.190327
1799,4.4,14.7046,0.6,132,89,7.8,44.41543,8.864316,138.6249836
1800,4.4,14.7124,1.3,133,89,7.8,44.415437,8.864217,186.8230381
1801,4.6,14.7203,1.9,134,89,7.8,44.415441,8.864117,228.1245961
1802,4.8,14.728,2.6,134,88,7.8,44.415448,8.864017,276.2905903
1803,5,14.7358,2.6,135,88,7.8,44.415458,8.863918,276.2905903
1804,5.2,14.7435,2.6,135,88,7.8,44.415468,8.863817,276.2905903
1805,5.4,14.7513,1.9,135,88,7.8,44.415479,8.863721,228.1245961
1806,5.6,14.759,1.9,136,89,7.7,44.415492,8.863625,223.3313628
1807,5.6,14.7666,1.3,136,87,7.7,44.415503,8.863528,182.5593119
1808,5.8,14.7743,1.3,137,88,7.7,44.415513,8.863433,182.5593119
1809,5.8,14.7819,1.3,137,87,7.7,44.415522,8.863337,182.5593119
1810,6,14.7895,0.7,137,87,7.6,44.415533,8.863242,138.1150992
1811,6,14.7971,0.7,138,86,7.6,44.415542,8.863147,138.1150992
1812,6,14.8046,0.7,139,86,7.6,44.415551,8.863053,138.1150992
1813,6,14.8122,0.7,140,85,7.6,44.415558,8.862958,138.1150992
1814,6.2,14.8195,1.3,140,85,7.5,44.415566,8.862865,174.2476616
1815,6.2,14.8271,2,140,85,7.5,44.415575,8.862772,220.5782593
1816,6.4,14.8346,1.3,141,85,7.5,44.415584,8.862677,174.2476616
1817,6.6,14.8421,1.3,141,86,7.5,44.415593,8.862583,174.2476616
1818,6.6,14.8498,1.3,141,87,7.5,44.4156,8.862489,174.2476616
1819,6.6,14.8573,0.6,142,87,7.6,44.415606,8.862393,131.4056248
1820,6.8,14.8651,1.3,142,88,7.6,44.415617,8.862298,178.3678318
1821,6.8,14.8729,1.3,142,88,7.7,44.415626,8.862205,182.5593119
1822,7,14.8807,0.6,142,89,7.7,44.415652,8.862109,134.9791812
1823,7,14.8888,0,142,90,7.8,44.415667,8.862014,97.306404
1824,7,14.8971,-0.6,143,93,8,44.41568,8.861922,61.38019598
1825,6.8,14.9053,0,144,93,8,44.415701,8.861832,103.75904
1826,6.8,14.9134,0,145,92,8.1,44.415725,8.861735,107.097471
1827,7,14.9216,0.6,145,93,8.2,44.415756,8.861639,153.9493731
1828,7,14.9297,0,146,93,8.2,44.415792,8.861545,110.511892
1829,7,14.938,-0.6,147,94,8.2,44.415829,8.861452,67.07357688
1830,6.8,14.9465,-1.2,148,95,8.2,44.415869,8.861361,23.63911863
1831,6.8,14.955,-0.6,148,96,8.3,44.415914,8.861276,70.03518832
1832,6.6,14.9635,0.6,149,87,8.4,44.415961,8.861188,162.0693799
1833,6.8,14.9721,1.2,149,87,8.5,44.416008,8.861104,211.2680428
1834,7,14.9808,1.8,149,88,8.6,44.416059,8.861023,261.5950451
1835,7.2,14.9891,0.6,149,88,8.5,44.416117,8.860945,166.2471123
1836,7.2,14.9977,-0.6,149,88,8.5,44.41617,8.860866,76.19293322
1837,7,15.0063,-0.6,150,89,8.6,44.416221,8.860788,79.39093867
1838,6.8,15.0152,-0.6,150,89,8.6,44.416275,8.86071,79.39093867
1839,7,15.024,0,150,89,8.6,44.41633,8.860633,124.948196
1840,7,15.0326,0,150,89,8.7,44.416383,8.860556,128.756607
1841,7,15.0411,-0.6,149,89,8.7,44.41644,8.860484,82.66961412
1842,6.8,15.0498,-1.2,149,89,8.7,44.416502,8.860409,36.5867133
1843,6.8,15.0586,-0.6,149,89,8.7,44.416562,8.860339,82.66961412
1844,6.6,15.0671,0,149,90,8.6,44.416625,8.860272,124.948196
1845,6.8,15.0759,0,149,88,8.7,44.416693,8.860207,128.756607
1846,6.8,15.0846,0,149,88,8.7,44.416764,8.86014,128.756607
1847,6.8,15.0931,-0.6,149,88,8.7,44.416835,8.860076,82.66961412
1848,6.6,15.1016,-0.6,149,88,8.6,44.416903,8.860016,79.39093867
1849,6.6,15.1103,-0.6,149,88,8.6,44.416969,8.859957,79.39093867
1850,6.6,15.1188,0,149,88,8.6,44.417035,8.859902,124.948196
1851,6.6,15.1272,0,148,89,8.5,44.4171,8.859849,121.220455
1852,6.6,15.136,0,148,88,8.6,44.417166,8.859799,124.948196
1853,6.6,15.1444,-0.6,148,87,8.6,44.417231,8.859753,79.39093867
1854,6.6,15.1528,-0.6,148,87,8.5,44.417298,8.85971,76.19293322
1855,6.4,15.1615,0,148,88,8.5,44.417366,8.859665,121.220455
1856,6.4,15.17,0,147,87,8.6,44.417435,8.85962,124.948196
1857,6.6,15.1785,0,147,87,8.5,44.417504,8.859583,121.220455
1858,6.6,15.1868,0,147,87,8.5,44.417575,8.859565,121.220455
1859,6.4,15.1952,-0.6,147,86,8.5,44.417643,8.859543,76.19293322
1860,6.4,15.2035,-0.6,146,86,8.4,44.417719,8.859519,73.07466177
1861,6.4,15.2118,0,146,85,8.4,44.417789,8.859502,117.572448
1862,6.4,15.22,-0.6,146,85,8.3,44.417856,8.859474,70.03518832
1863,6.4,15.2282,-0.6,146,85,8.3,44.417925,8.859441,70.03518832
1864,6.2,15.2367,-0.6,146,86,8.3,44.417997,8.859407,70.03518832
1865,6.2,15.2452,-0.6,146,87,8.3,44.41807,8.859379,70.03518832
1866,6.2,15.2536,0,145,86,8.4,44.418144,8.859356,117.572448
1867,6.2,15.2621,-0.6,146,86,8.4,44.418218,8.859327,73.07466177
1868,6.2,15.2705,-1.2,146,87,8.5,44.418292,8.859302,31.16940943
1869,6,15.2788,-1.2,146,87,8.4,44.418364,8.859285,28.5808265
1870,5.8,15.2873,-1.8,146,87,8.4,44.418438,8.859274,0
1871,5.8,15.2955,-1.8,146,85,8.4,44.418513,8.859269,0
1872,5.6,15.3039,-1.2,147,85,8.4,44.418586,8.859274,28.5808265
1873,5.4,15.3121,-1.8,147,84,8.3,44.418659,8.859278,0
1874,5.4,15.3201,-1.9,148,84,8.3,44.41873,8.859281,0
1875,5.2,15.3281,-1.3,148,83,8.2,44.4188,8.859284,16.4007465
1876,5,15.336,-0.6,149,83,8.1,44.418865,8.859287,64.18889143
1877,5,15.3438,0.7,148,83,8,44.418936,8.859285,153.199675
1878,5.2,15.351,1.4,148,0,7.8,44.419006,8.859272,0
1879,5.4,15.3583,2.1,147,0,7.6,44.419074,8.859256,0
1880,5.4,15.3655,1.4,146,74,7.5,44.419138,8.859245,180.867315
1881,5.6,15.3726,0,145,74,7.3,44.419201,8.859238,82.439119
1882,5.6,15.38,-1.4,144,74,7.2,44.419264,8.859233,0
1883,5.4,15.3871,-2.1,143,75,7.2,44.419329,8.859218,0
1884,5,15.3942,-2.8,143,75,7.2,44.419392,8.859183,0
1885,5,15.4013,-2.8,142,33,7.2,44.419425,8.859112,0
1886,4.8,15.4083,-2.1,142,77,7.1,44.419442,8.859034,0
1887,4.6,15.4156,-2,141,82,7.1,44.419448,8.858947,0
1888,4.4,15.4234,-0.7,142,87,7.3,44.419454,8.858855,37.32352902
1889,4.4,15.4312,0,142,88,7.4,44.41947,8.858761,85.271828
1890,4.6,15.4389,0.6,142,88,7.5,44.419499,8.85867,127.9033785
1891,4.6,15.4467,0.6,142,88,7.7,44.419536,8.858585,134.9791812
1892,4.6,15.4545,0.6,143,90,7.8,44.419574,8.858502,138.6249836
1893,4.6,15.4624,1.3,143,89,7.8,44.419612,8.858419,186.8230381
1894,4.8,15.4703,0.6,143,89,7.8,44.419652,8.858336,138.6249836
1895,5,15.4781,-0.6,144,90,7.8,44.419693,8.858252,55.98703108
1896,4.8,15.4862,-1.2,144,91,7.9,44.419734,8.858171,16.80116183
1897,4.4,15.4945,-2.4,145,93,8,44.419774,8.858091,0
1898,4.4,15.5026,-2.4,145,93,8,44.419819,8.858011,0
1899,4.2,15.5109,-1.2,145,93,8.1,44.419864,8.85793,21.28412169
1900,4,15.5193,-1.2,144,94,8.2,44.419908,8.857848,23.63911863
1901,4,15.5277,0,144,86,8.3,44.419952,8.857764,114.003239
1902,4,15.5361,1.2,144,86,8.3,44.419996,8.857676,201.93206
1903,4.2,15.5446,0.6,143,87,8.4,44.420039,8.857584,162.0693799
1904,4.4,15.5529,-0.6,143,87,8.4,44.420077,8.857494,73.07466177
1905,4.2,15.5613,-1.2,143,86,8.4,44.420111,8.857402,28.5808265
1906,3.8,15.57,-1.7,143,87,8.5,44.420144,8.857308,0
1907,3.8,15.5786,-0.6,143,89,8.5,44.420177,8.857212,76.19293322
1908,3.8,15.5874,1.2,142,89,8.6,44.420211,8.857117,216.0551672
1909,4,15.5961,1.1,142,89,8.6,44.420245,8.85702,208.4640135
1910,4.2,15.6047,1.2,141,89,8.7,44.420278,8.856919,220.9229616
1911,4.2,15.6134,0,140,89,8.7,44.420311,8.856818,128.756607
1912,4.2,15.6221,-1.1,140,89,8.7,44.420343,8.856716,44.26670144
1913,4,15.6308,-1.1,140,89,8.7,44.420376,8.856612,44.26670144
1914,3.8,15.6395,-1.2,140,90,8.7,44.420408,8.856509,36.5867133
1915,3.8,15.6482,0.6,141,90,8.7,44.42044,8.856407,174.842715
1916,3.8,15.6568,1.7,141,90,8.7,44.420471,8.856303,259.3151011
1917,4.2,15.6654,1.8,142,89,8.7,44.420502,8.856201,266.992373
1918,4.4,15.6739,1.8,142,87,8.6,44.420531,8.856102,261.5950451
1919,4.4,15.6821,0,142,87,8.5,44.420561,8.856001,121.220455
1920,4.4,15.6904,-1.2,142,86,8.4,44.42059,8.855902,28.5808265
1921,4.2,15.6986,-2.5,142,84,8.4,44.420618,8.855804,0
1922,4,15.7066,-3.7,142,83,8.2,44.420645,8.855711,0
1923,3.6,15.7146,-3.7,142,83,8.1,44.420673,8.855618,0
1924,3.2,15.7229,-3.7,142,83,8.2,44.420698,8.855522,0
1925,3,15.731,-2.4,141,84,8.1,44.420723,8.855428,0
1926,2.8,15.7392,-1.2,141,84,8.1,44.420751,8.855332,21.28412169
1927,2.8,15.7475,-1.2,140,85,8.2,44.420776,8.85523,23.63911863
1928,2.8,15.7556,0,140,84,8.2,44.420801,8.855133,110.511892
1929,2.6,15.7636,0.6,140,83,8.1,44.420825,8.855036,150.0052267
1930,2.8,15.7716,1.3,140,82,8.1,44.42085,8.85494,200.0570526
1931,3,15.7795,1.9,140,81,8.1,44.420876,8.854845,242.947132
1932,3.2,15.7875,1.3,140,82,8,44.420899,8.854749,195.5709724
1933,3.2,15.7954,0.6,140,81,8,44.420923,8.854654,146.1370704
1934,3.2,15.8032,0.6,139,81,7.9,44.420947,8.854561,142.343968
1935,3.2,15.8112,0.6,140,81,7.9,44.420973,8.854469,142.343968
1936,3.4,15.8188,0.6,140,79,7.9,44.420998,8.854379,142.343968
1937,3.4,15.8266,1.3,140,80,7.8,44.421022,8.854288,186.8230381
1938,3.4,15.8345,0.6,141,80,7.8,44.421045,8.854194,138.6249836
1939,3.6,15.8424,1.3,141,81,7.8,44.42107,8.854101,186.8230381
1940,3.6,15.8504,1.9,142,82,7.8,44.421095,8.854009,228.1245961
1941,3.8,15.8583,3.1,142,82,7.9,44.42112,8.853917,316.6033362
